,business_id,categories,city,full_address,latitude,longitude,name,neighborhoods,open,photo_url,review_count,schools,stars,state,type,url
13109,4v-NLGt3WuKl3IyOhkHv-Q,"[Food, Coffee & Tea]",Ithaca,"Ithaca Commons
Ithaca, NY 14850",42.439609,-76.4968069,Owl Cafe,[],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,[Cornell University],4.5,NY,business,http://www.yelp.com/biz/owl-cafe-ithaca
13110,jEm2bOtR6oyDOdAuOhOEaQ,"[Pizza, Restaurants]",Wynantskill,"174 Main Ave
Wynantskill, NY 12198",42.694601,-73.637571,Labella Pizza,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/eDzBL6LGpU0FynwRaD8jdA/ms.jpg,8,[Rensselaer Polytechnic Institute],3.5,NY,business,http://www.yelp.com/biz/labella-pizza-wynantskill
13115,7V2_ajvHw663gTU0RSqsZg,"[Food, Coffee & Tea]",Cambridge,"6 Cambridge Ctr
Kendall Square/MIT
Cambridge, MA 02142",42.364019,-71.0881025,Starbucks,[Kendall Square/MIT],True,http://s3-media4.ak.yelpcdn.com/bphoto/qdT_B94YIKDCQa0U9_kpWg/ms.jpg,21,"[Massachusetts Institute of Technology, Harvard University]",4.0,MA,business,http://www.yelp.com/biz/starbucks-cambridge-12
13117,bHj1XBczyH84HpDOnj3gWA,"[Food, Coffee & Tea]",Philadelphia,"PO Box 30033
Mantua
Philadelphia, PA 19103",39.96244,-75.19993,Peregrine Coffee,[Mantua],True,http://s3-media1.ak.yelpcdn.com/bphoto/uaqm3iydzqBRvX6OtxrvLQ/ms.jpg,3,[University of Pennsylvania],5.0,PA,business,http://www.yelp.com/biz/peregrine-coffee-philadelphia
13119,lq3igA-wjYGgDfpx0AG2Sg,"[Pizza, Restaurants]",Philadelphia,"3409 Walnut St
University City
Philadelphia, PA 19104",39.9529537,-75.1930765,Famous Famiglia Pizzeria,[University City],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,7,[University of Pennsylvania],2.0,PA,business,http://www.yelp.com/biz/famous-famiglia-pizzeria-philadelphia
13120,YdsPB-Wl4CEo56qaFTTlGQ,"[Food, Coffee & Tea, Cafes, Breakfast & Brunch, Restaurants]",Philadelphia,"3802 Lancaster Ave
Powelton Village
Philadelphia, PA 19104",39.9603403,-75.1970322,Reeds Coffee and Tea House,[Powelton Village],True,http://s3-media3.ak.yelpcdn.com/bphoto/dPh7jx8Ei2SjJA41CPuVyA/ms.jpg,9,[University of Pennsylvania],4.5,PA,business,http://www.yelp.com/biz/reeds-coffee-and-tea-house-philadelphia
13124,XZFuFuvKgbsY93ZHX7qsWQ,"[Delis, Restaurants]",New York,"3153 Broadway
# 1
Harlem
New York, NY 10027",40.8145922,-73.9594182,Uni One Gourmet Deli,[Harlem],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,[Columbia University],2.5,NY,business,http://www.yelp.com/biz/uni-one-gourmet-deli-new-york
13126,kd5l9gdGpD-LuDrsjjURPw,"[Specialty Food, Food, Candy Stores]",Berkeley,"1876 Euclid Avenue
UC Campus Area
Berkeley, CA 94709",37.8752276,-122.260291,California Candy,[UC Campus Area],False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,[University of California at Berkeley],4.0,CA,business,http://www.yelp.com/biz/california-candy-berkeley
13127,49aWvkH7YsJFcu4LF7acPQ,"[Middle Eastern, Restaurants]",Pittsburgh,"3531 Forbes Ave
Oakland
Pittsburgh, PA 15213",40.4405357,-79.9585681,Baba D's,[Oakland],False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,[Carnegie Mellon University],4.0,PA,business,http://www.yelp.com/biz/baba-ds-pittsburgh
13128,qVzuAGRGWfpgBzFahXFzJQ,"[American (Traditional), Restaurants]",Princeton,"3465 US Hwy 1
Princeton, NJ 08540",40.311667,-74.662825,Chilis Grill & Bar,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/cL6OkMcr02WrAqjbusz3Aw/ms.jpg,4,[Princeton University],2.5,NJ,business,http://www.yelp.com/biz/chilis-grill-and-bar-princeton
13131,7JjUoVTJerB4csQ7g1svWw,"[Food, Sandwiches, Coffee & Tea, Breakfast & Brunch, Restaurants]",Cambridge,"One Bennett Street
Harvard Square
Cambridge, MA 02138",42.372258,-71.122667,Pronto,[Harvard Square],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,15,"[Massachusetts Institute of Technology, Harvard University]",4.0,MA,business,http://www.yelp.com/biz/pronto-cambridge
13135,4GhWBA0LrFVZiWcVkaECsA,"[Food, Coffee & Tea]",Berkeley,"MLK Jr. Student Union
UC Campus Area
Berkeley, CA 94720",37.8691214,-122.2596284,Coffee Bean & Tea Leaf,[UC Campus Area],True,http://s3-media3.ak.yelpcdn.com/bphoto/hpKv4lsDPitAF2VXWaH10A/ms.jpg,2,[University of California at Berkeley],5.0,CA,business,http://www.yelp.com/biz/coffee-bean-and-tea-leaf-berkeley
13136,dS82r998PaNewbg02DREpQ,"[Cafes, Restaurants]",Ithaca,"113 S Cayuga St
Ithaca, NY 14850",42.4391206,-76.4989824,Crespella Cafe,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/YjiBhPaI7Ha0x49HFFm1EA/ms.jpg,4,[Cornell University],3.0,NY,business,http://www.yelp.com/biz/crespella-cafe-ithaca
13137,kYMVnNaMcnDIjmNAH4uF3g,"[Steakhouses, Restaurants]",Princeton,"4355 US 1
Princeton, NJ 08540",40.342625,-74.659091,On The Bone,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/QgRobCjkgQPC8uVAZkYKxw/ms.jpg,22,[Princeton University],2.5,NJ,business,http://www.yelp.com/biz/on-the-bone-princeton
13139,9_rqpGe9y3vaJMCwjPre8Q,"[Food, Juice Bars & Smoothies]",Urbana,"1401 Green St.
Urbana, IL 61801",40.1103105,-88.2276817,Jamba Juice,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/ceiXvTwEVEWMwIKa1ZC8mg/ms.jpg,2,[University of Illinois - Urbana-Champaign],4.0,IL,business,http://www.yelp.com/biz/jamba-juice-urbana
13141,5wj0J-2dZXM7j8qvu9ccYQ,"[Food, Beer, Wine & Spirits, Bars, Nightlife, Wine Bars]",San Luis Obispo,"1255 Monterey St
San Luis Obispo, CA 93401",35.283937,-120.657216,Monterey Street Wine Company,[],False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,7,[California Polytechnic State University],4.0,CA,business,http://www.yelp.com/biz/monterey-street-wine-company-san-luis-obispo
13142,mCOvYk2ujwvpqDdRKXADjQ,"[American (Traditional), Sandwiches, Restaurants]",Westwood,"1010 Broxton Ave
Westwood
Westwood, CA 90024",34.0619276,-118.4466158,South Street,[Westwood],False,http://s3-media4.ak.yelpcdn.com/bphoto/xtj4insboBfq4s67lBIAxA/ms.jpg,62,[University of California - Los Angeles],4.0,CA,business,http://www.yelp.com/biz/south-street-westwood
13144,13QoMNJEso1llYbkFoMHAg,"[Food, Desserts]",Chapel Hill,"143 W Franklin St
Chapel Hill, NC 27516",35.9122092,-79.0581211,Franklin Sweets,[],False,http://s3-media2.ak.yelpcdn.com/bphoto/1ak-XhvS2solOP_hWFoCLA/ms.jpg,5,[University of North Carolina - Chapel Hill],3.0,NC,business,http://www.yelp.com/biz/franklin-sweets-chapel-hill
13150,qMqTY6MFgPCIPe1FXz6e_w,"[American (Traditional), Barbeque, Restaurants]",Lafayette,"210 S Creasy Ln
Ste 2120
Lafayette, IN 47905",40.4144317,-86.8388971,Jethro's BBQ N' Grill,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/-QxCSfSQBVfDPZYPd5STBQ/ms.jpg,8,[Purdue University],3.0,IN,business,http://www.yelp.com/biz/jethros-bbq-n-grill-lafayette
13156,wwZDX8upwIFwDDlxhGbqiw,"[Cafes, Sandwiches, Restaurants]",Kitchener,"901 Victoria Street N
Kitchener, ON N2B 3C3",43.463926,-80.4653642,Cafe O Roaster & Bakery,[],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,[University of Waterloo],4.5,ON,business,http://www.yelp.ca/biz/cafe-o-roaster-and-bakery-kitchener
13157,HLTy85yV2H8Wj3LlC_kQxw,"[Food, Specialty Food, Meat Shops]",Urbana,"1503 South Maryland Ave
Urbana, IL 61801",40.0996867,-88.2228539,Meat Science Laboratory,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/K5uy1QYoKgx5kI5X8xEIZQ/ms.jpg,12,[University of Illinois - Urbana-Champaign],5.0,IL,business,http://www.yelp.com/biz/meat-science-laboratory-urbana
13165,KVPsaD2vY64UIvnNfKDHbA,"[American (Traditional), Restaurants]",Ithaca,"1159 Dryden Rd
Ithaca, NY 14850",42.462045,-76.422158,The Antlers,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/eSjWOut5EVFRYMe-C9N0Ug/ms.jpg,19,[Cornell University],4.0,NY,business,http://www.yelp.com/biz/the-antlers-ithaca
13166,dNch89PUCbxvhieKmWi8LQ,"[Food, Ice Cream & Frozen Yogurt]",Champaign,"709 S Wright St
Champaign, IL 61820",40.109995,-88.22911,Cocomero,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/Bojg9v6tDrp7K77Yndh68Q/ms.jpg,73,[University of Illinois - Urbana-Champaign],4.5,IL,business,http://www.yelp.com/biz/cocomero-champaign
13169,lrd1Ld0w3uwSxA4wnSDQLA,"[Food, Beer, Wine & Spirits]",Austin,"1600 Lavaca Street
Downtown
Austin, TX 78701",30.2788119,-97.7418243,Dan's Liquor,[Downtown],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,[University of Texas - Austin],3.5,TX,business,http://www.yelp.com/biz/dans-liquor-austin-2
13179,cz_r-WQccU3Aoht805qOQA,"[Food, Coffee & Tea, Arts & Entertainment, Nightlife, Music Venues]",Cohoes,"130 Remsen St
Cohoes, NY 12047",42.773312,-73.701358,Bread and Jam Cafe,[],False,http://s3-media2.ak.yelpcdn.com/bphoto/3TPq9L4_s0l69OzBUfbpFQ/ms.jpg,6,[Rensselaer Polytechnic Institute],4.0,NY,business,http://www.yelp.com/biz/bread-and-jam-cafe-cohoes
13180,Z6gj3H0r5kMkGYu_gqlDVw,"[Food, Bars, Breweries, Nightlife]",Los Angeles,"1097 Glendon Ave
Westwood
Los Angeles, CA 90024",34.0608187,-118.4444329,Westwood Brewing Company,[Westwood],True,http://s3-media3.ak.yelpcdn.com/bphoto/G_YSq6QH_YduadHnT1tAkg/ms.jpg,312,[University of California - Los Angeles],3.0,CA,business,http://www.yelp.com/biz/westwood-brewing-company-los-angeles
13183,c8Fu2uP7pg4GcqjlSlu4tA,"[Greek, American (New), Mediterranean, Restaurants]",Westwood,"W Hotel
930 Hilgard Ave
Westwood
Westwood, CA 90024",34.0632607,-118.4411035,The Backyard,[Westwood],True,http://s3-media2.ak.yelpcdn.com/bphoto/cub7d8vjfWww2g0hs7PKLg/ms.jpg,45,[University of California - Los Angeles],3.5,CA,business,http://www.yelp.com/biz/the-backyard-westwood
13184,liWxota5DH7Roo-iv0pTmw,"[Chinese, Restaurants]",Berkeley,"2517 Durant Ave # D
at Telegraph
Telegraph Ave
Berkeley, CA 94704",37.868035,-122.258216,Shanghai Restaurant,"[Telegraph Ave, UC Campus Area]",False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,12,[University of California at Berkeley],4.0,CA,business,http://www.yelp.com/biz/shanghai-restaurant-berkeley
13187,9L_UzhZEnYe26Kn29AdoMg,"[Food, Donuts]",Cambridge,"1400 Massachusetts Ave
Harvard Square
Cambridge, MA 02163",42.3743820624,-71.1186540127,Dunkin Donuts,[Harvard Square],True,http://s3-media2.ak.yelpcdn.com/bphoto/4OckSLm6evQCCjPtqSrTkQ/ms.jpg,8,"[Massachusetts Institute of Technology, Harvard University]",3.0,MA,business,http://www.yelp.com/biz/dunkin-donuts-cambridge-11
13188,lFw3tZgBN7wjOzEYsmHQQQ,"[Food, Coffee & Tea]",Austin,"3101 Speedway
University of Texas
Austin, TX 78705",30.29529,-97.736607,The Lost Sock,[University of Texas],False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,[University of Texas - Austin],3.5,TX,business,http://www.yelp.com/biz/the-lost-sock-austin
13189,VQZF4hu7faCkUaJ9RDRpeQ,"[American (New), Restaurants]",Houston,"2424 Dunstan Rd
West University
Houston, TX 77005",29.719124,-95.416633,Local Foods,[West University],True,http://s3-media1.ak.yelpcdn.com/bphoto/AfC3EM_CfYJEWwNAjTW8dg/ms.jpg,127,[Rice University],4.5,TX,business,http://www.yelp.com/biz/local-foods-houston
13192,KYuvV5AsoaSwa68_7ktAPw,"[Indian, Restaurants]",Chapel Hill,"3140 Environ Wy
Chapel Hill, NC 27517",35.9063921,-79.0212321,Saffron Of Chapel Hill,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/bFJnmNDAxbbEHX9DlALrEQ/ms.jpg,53,[University of North Carolina - Chapel Hill],4.0,NC,business,http://www.yelp.com/biz/saffron-of-chapel-hill-chapel-hill
13198,GtA3gDehKFts3d7VZRFlYg,"[Food, Ice Cream & Frozen Yogurt]",Ann Arbor,"1121 S University Ave
Ann Arbor, MI 48104",42.2751149,-83.7348854,Stucchi's Ice Cream,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/y-dgsDLiGGlBMaBOo59SHw/ms.jpg,16,[University of Michigan - Ann Arbor],4.0,MI,business,http://www.yelp.com/biz/stucchis-ice-cream-ann-arbor
13199,9Adrvr8ycurboVNl7KcKyg,"[Food, Bagels, Restaurants]",La Jolla,"4150 Regents Park Row
Ste 180
La Jolla, CA 92037",32.8732257,-117.2176194,Einstein Bros Bagels,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/YYFR-io50JWkcMX-noWpQg/ms.jpg,102,[University of California - San Diego],3.5,CA,business,http://www.yelp.com/biz/einstein-bros-bagels-la-jolla
13202,5F9J3JNpAVcVXqrooH59og,"[Food, Coffee & Tea]",La Jolla,"10280 N Torrey Pines Rd
La Jolla, CA 92037",32.8901536,-117.2429485,Cups Coffee-Cafe,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/8BihGt78fHKNLkFu4gJS9w/ms.jpg,7,[University of California - San Diego],4.0,CA,business,http://www.yelp.com/biz/cups-coffee-cafe-la-jolla
13203,RwHE2Rt-DHlwWuxFLjPbgA,"[Mexican, Restaurants]",Urbana,"1106 W University Ave
Urbana, IL 61801",40.1166989,-88.223116,Dos Reales,[],False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,26,[University of Illinois - Urbana-Champaign],3.5,IL,business,http://www.yelp.com/biz/dos-reales-urbana
13206,dJb67-qXGCAAFB7IQ9M-aQ,"[Taiwanese, Restaurants]",Cambridge,"228 Broadway
Kendall Square/MIT
Cambridge, MA 02139",42.3665059,-71.0943147,MuLan,[Kendall Square/MIT],True,http://s3-media3.ak.yelpcdn.com/bphoto/UT7euSQWWKswfZloLglU9Q/ms.jpg,162,"[Massachusetts Institute of Technology, Harvard University]",3.5,MA,business,http://www.yelp.com/biz/mulan-cambridge
13209,GTVd0h1KIfBH5VyFebvd1A,"[Sandwiches, Restaurants]",West Lafayette,"134 W State St
West Lafayette, IN 47906",40.423194,-86.906388,Jimmy John's,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/h2mPutJVKX6eZ5J3W6rJ3w/ms.jpg,8,[Purdue University],4.0,IN,business,http://www.yelp.com/biz/jimmy-johns-west-lafayette
13212,VyqUTuw80g8sKHYVSsW1GQ,"[Food, Donuts]",New York,"1342 Amsterdam Ave
Harlem
New York, NY 10027",40.8136576,-73.9560636,Dunkin Donuts,[Harlem],True,http://s3-media4.ak.yelpcdn.com/bphoto/_HgBM-fkKDjnjNC8Od6o5Q/ms.jpg,4,[Columbia University],4.0,NY,business,http://www.yelp.com/biz/dunkin-donuts-new-york-20
13220,-_EmcKU7HFLaYk_5TVWYrw,"[Japanese, Chinese, Restaurants]",West Lafayette,"213 E State St
West Lafayette, IN 47906",40.4218551,-86.9037696,O-Ishi,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/4dhkLTgxV5MU1WPuTNlGFw/ms.jpg,10,[Purdue University],3.0,IN,business,http://www.yelp.com/biz/o-ishi-west-lafayette
13223,G5JO2IlthrZ_SIxHTwGSvw,"[Food, Coffee & Tea, Latin American, Breakfast & Brunch, Restaurants]",Stanford,"473 Via Ortega
Stanford, CA 94305",37.4282515465,-122.175500393,Coupa Cafe - Y2E2,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/4hZGAC656xOioklHcFvNVg/ms.jpg,53,[Stanford University],3.5,CA,business,http://www.yelp.com/biz/coupa-cafe-y2e2-stanford
13225,Q_MHfNjVO07eFPn8zG6nIg,"[Seafood, Restaurants]",Lafayette,"820 Sagamore Parkway North
Lafayette, IN 47904",40.425737,-86.859172,Red Lobster,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/UxbNZgDZO5V48YUcmm9w3Q/ms.jpg,3,[Purdue University],2.0,IN,business,http://www.yelp.com/biz/red-lobster-lafayette
13226,yr5PAGXB19P1cy9-QJ9IYA,"[Food, Coffee & Tea, Fast Food, Restaurants]",Cambridge,"7 Holyoke St
Harvard Square
Cambridge, MA 02138",42.3724051,-71.1183415,Clover HSQ,[Harvard Square],True,http://s3-media4.ak.yelpcdn.com/bphoto/m0tTbJO-y0c1BtIsQHhKLg/ms.jpg,242,"[Massachusetts Institute of Technology, Harvard University]",4.0,MA,business,http://www.yelp.com/biz/clover-hsq-cambridge
13227,xzSUNTDw4avk8SBUMAErjQ,"[Thai, Restaurants]",Plainsboro,"660 Plainsboro Rd
Plainsboro, NJ 08536",40.3276074,-74.5754218,Rhong-Tiam,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/pU5lpXeTdTALuuWRQNKD9A/ms.jpg,34,[Princeton University],4.0,NJ,business,http://www.yelp.com/biz/rhong-tiam-plainsboro
13234,Pw1UAZJMK6YoRy-HhAAfjg,"[Food Delivery Services, Bars, Food, Pubs, Nightlife, Restaurants, Pizza]",Troy,"729 Pawling Ave
Troy, NY 12180",42.7016334,-73.6553911,Villa Valenti Pub,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/_fvMQTiLrzAT4ZMVQRh_zQ/ms.jpg,4,[Rensselaer Polytechnic Institute],4.5,NY,business,http://www.yelp.com/biz/villa-valenti-pub-troy
13236,-66ui3HXJkd1T2maRWb8yQ,"[Italian, Pizza, Restaurants]",Los Angeles,"1114 Gayley Ave
Westwood
Los Angeles, CA 90024",34.0598617,-118.4461659,Shaker's Italian Kitchen,[Westwood],False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,[University of California - Los Angeles],2.5,CA,business,http://www.yelp.com/biz/shakers-italian-kitchen-los-angeles
13237,UC8bJuWFKr8olEw02GxePg,"[Food, Bakeries, Desserts]",Princeton,"8 S Tulane St
Princeton, NJ 08542",40.3501759,-74.6587081,The Little Chef Pastry Shop,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/-AFdSyZaEsu3KmILPkmDVQ/ms.jpg,43,[Princeton University],4.0,NJ,business,http://www.yelp.com/biz/the-little-chef-pastry-shop-princeton
13242,p2zm0HnXZkI2yCAuYLb45g,"[Thai, Restaurants]",New York,"960 Amsterdam Ave
Manhattan Valley
New York, NY 10025",40.801375,-73.965433,Thai Market,[Manhattan Valley],True,http://s3-media3.ak.yelpcdn.com/bphoto/BIyttVVt7qgiL00UxU-hdw/ms.jpg,285,[Columbia University],4.0,NY,business,http://www.yelp.com/biz/thai-market-new-york
13243,a8zs0zfAHa231nGGUutvrQ,"[Coffee & Tea, Food, Bars, Middle Eastern, Nightlife, Hookah Bars, Restaurants]",Los Angeles,"923 Broxton Ave
Westwood
Los Angeles, CA 90024",34.063097,-118.4470661,Habibi Cafe,[Westwood],True,http://s3-media3.ak.yelpcdn.com/bphoto/QTGcTehVe4sCJlE02yaKxw/ms.jpg,238,[University of California - Los Angeles],2.0,CA,business,http://www.yelp.com/biz/habibi-cafe-los-angeles
13250,MSsCcUmCq9SHjos7yUxIFw,"[American (Traditional), Cafes, Restaurants]",Austin,"104 E 31st St
University of Texas
Austin, TX 78705",30.295208,-97.736458,Go Go Gourmet,[University of Texas],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,5,[University of Texas - Austin],4.0,TX,business,http://www.yelp.com/biz/go-go-gourmet-austin-3
13252,tzRNk1hqooBV3i-Q_yKP7g,"[Fast Food, Mexican, Restaurants]",Berkeley,"2311 Telegraph Ave
Telegraph Ave
Berkeley, CA 94704",37.8683664,-122.2590498,Chipotle Mexican Grill,"[Telegraph Ave, UC Campus Area]",True,http://s3-media1.ak.yelpcdn.com/bphoto/xOTrsHOnDHi4flRHUp9DOA/ms.jpg,190,[University of California at Berkeley],3.0,CA,business,http://www.yelp.com/biz/chipotle-mexican-grill-berkeley-4
13253,njm3aBtVvgs-eyv565Y0EA,"[Greek, Mediterranean, Restaurants]",Waterloo,"425 University Avenue E
Waterloo, ON N2K 4C9",43.4894705,-80.4937878,Mediterraneo Family Restaurant,[],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,[University of Waterloo],3.5,ON,business,http://www.yelp.ca/biz/mediterraneo-family-restaurant-waterloo
13256,E_y08t0U8pi1oOPwdXXYNw,"[Food, Grocery]",Houston,"2132 Bissonnet St
West University
Houston, TX 77005",29.725824,-95.410326,Sunrise Groceries # 12,"[West University, Museum District]",True,http://s3-media3.ak.yelpcdn.com/bphoto/Oe6mVBbsxBlYSKKZk_pC6Q/ms.jpg,2,[Rice University],2.5,TX,business,http://www.yelp.com/biz/sunrise-groceries-12-houston
13258,ECBsiDDZz_5yNBM9SnBMIQ,"[Mexican, Restaurants]",Chapel Hill,"100 W Franklin St
Chapel Hill, NC 27516",35.9129736,-79.0561926,Qdoba,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/1V3btDZ3rD7Bq_AlrZtwOQ/ms.jpg,12,[University of North Carolina - Chapel Hill],3.0,NC,business,http://www.yelp.com/biz/qdoba-chapel-hill
13259,X3gvdsRrTGHGRBMuKYw0aA,"[Food, Ice Cream & Frozen Yogurt]",Los Angeles,"907 Westwood Blvd
Westwood
Los Angeles, CA 90024",34.0635497,-118.4452747,Palazzo del Freddo,[Westwood],False,http://s3-media1.ak.yelpcdn.com/bphoto/8OJtbth7NtN5gKOn1juiNg/ms.jpg,8,[University of California - Los Angeles],4.0,CA,business,http://www.yelp.com/biz/palazzo-del-freddo-los-angeles
13262,WjkjrsOzMAQ2wgY9tVyS0Q,"[Mexican, Restaurants]",Pittsburgh,"3712 Forbes Ave
Oakland
Pittsburgh, PA 15213",40.4413066,-79.957174,Qdoba Mexican Grill,[Oakland],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,12,[Carnegie Mellon University],3.5,PA,business,http://www.yelp.com/biz/qdoba-mexican-grill-pittsburgh
13266,v7Ur1BlVjxZBWqZYHURRPw,"[Seafood, Restaurants]",Philadelphia,"223 S Street
University City
Philadelphia, PA 19176",39.95526,-75.18316,Next BYOB,[University City],False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,[University of Pennsylvania],3.5,PA,business,http://www.yelp.com/biz/next-byob-philadelphia
13268,UOG1vQhRWxiM_cQYvNAjrw,"[Italian, Restaurants]",Los Angeles,"UCLA
350 De Neve Dr
Westwood
Los Angeles, CA 90024",34.074064,-118.4496233,Café 1919,[Westwood],True,http://s3-media1.ak.yelpcdn.com/bphoto/c-NbzCEokdN-1dRKx0wqpw/ms.jpg,18,[University of California - Los Angeles],4.0,CA,business,http://www.yelp.com/biz/caf%C3%A9-1919-los-angeles-2
13269,Z8D27rWGnkDU4grptvNWUQ,"[American (New), Restaurants]",Atlanta,"866 W Peachtree St NW
Midtown
Atlanta, GA 30308",33.7782591,-84.3873117,Briza Restaurant,[Midtown],True,http://s3-media3.ak.yelpcdn.com/bphoto/BAKL1ElNDbBVznMFmAbhFA/ms.jpg,18,[Georgia Institute of Technology],3.5,GA,business,http://www.yelp.com/biz/briza-restaurant-atlanta
13272,Qn10NNqKN3f85VdK15VOLw,"[Grocery, Food, Delis, Specialty Food, Convenience Stores, Fruits & Veggies, Restaurants]",New York,"300 West 110th St
Manhattan Valley
New York, NY 10025",40.800866,-73.959654,Central Markets,[Manhattan Valley],True,http://s3-media2.ak.yelpcdn.com/bphoto/mTSf0GaE3yWTTExFJTtWXw/ms.jpg,20,[Columbia University],2.5,NY,business,http://www.yelp.com/biz/central-markets-new-york
13278,MfxOTtu7PnpSPCoED2xg0A,"[Soup, American (New), Sandwiches, Restaurants]",Pittsburgh,"4400 Forbes Avenue
Oakland
Pittsburgh, PA 15213",40.4438303,-79.9487505,The Museum of Art Café,[Oakland],True,http://s3-media2.ak.yelpcdn.com/bphoto/cEjsyOrlcbUa4ESpR4sRWA/ms.jpg,4,[Carnegie Mellon University],4.5,PA,business,http://www.yelp.com/biz/the-museum-of-art-caf%C3%A9-pittsburgh-2
13280,pdqwYOSRj5Ujpcs1vJEpxg,"[Italian, American (New), Restaurants]",Atlanta,"1100 Crescent Ave
Midtown
Atlanta, GA 30309",33.78469,-84.384537,Joia Restaurant & Lounge,[Midtown],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,[Georgia Institute of Technology],2.5,GA,business,http://www.yelp.com/biz/joia-restaurant-and-lounge-atlanta
